LotFrontage,LotArea,MasVnrArea,HeatingQC,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageCars,SalePrice,MSSubClass__30,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__80,MSSubClass__90,MSSubClass__120,MSSubClass__160,MSSubClass__Other,MSZoning__Other,MSZoning__RL,MSZoning__RM,LotShape__Other,LotShape__Reg,LandContour__NotLvl,LotConfig__CulDSac,LotConfig__Inside,LotConfig__Other,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NAmes,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Feedr,Condition1__Norm,Condition1__Other,OverallQualCond,Age,Rem_Age,RoofStyle__Hip,RoofStyle__Other,RoofMatl__NotShingle,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__MetalSd,Exterior1st__Other,Exterior1st__VinylSd,Exterior1st__Wood,Exterior2nd__BrkFace,Exterior2nd__CmentBd,Exterior2nd__HdBoard,Exterior2nd__MetalSd,Exterior2nd__Other,Exterior2nd__VinylSd,Exterior2nd__Wd Shng,Exterior2nd__Wood,MasVnrType__None,MasVnrType__Stone,ExterQualCond,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Bsmt_Score,Heating__NotGasA,CentralAir_Bin,Electrical__SBrkr,TotalSF,TotalBath,KitchenScore,Functional__nonFunc,Fireplace_Score,GarageType__Detchd,GarageType__Other,Gar_Age,GarageFinish__RFn,GarageFinish__Unf,GarageScore,PavedDrive__P,PavedDrive__Y,Porch_Deck_SF,PoolScore,Shed,MoSold__2,MoSold__3,MoSold__4,MoSold__5,MoSold__6,MoSold__7,MoSold__8,MoSold__9,MoSold__10,MoSold__11,MoSold__12,YrSold__2007,YrSold__2008,YrSold__2009,YrSold__2010,SaleType__CWD,SaleType__Con,SaleType__ConLD,SaleType__ConLI,SaleType__ConLw,SaleType__New,SaleType__Oth,SaleType__WD,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Normal,SaleCondition__Partial
84.0,8658,101.0,5,0,1324,3,6,2,160000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,41,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,5786.999999999999,0,1,1,2412,2.0,3,0,3.0,0,0,41.0,1,0,3960.0,0,1,138,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115.0,16905,0.0,4,0,1328,2,5,1,170000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30,48,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,1,0,0,0,0,8703.0,0,1,1,2678,2.0,3,0,8.0,0,0,48.0,1,0,2772.0,1,0,104,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,9180,0.0,4,0,884,2,5,2,144000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35,24,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,10080.0,0,1,1,1724,2.0,4,0,,0,0,24.0,1,0,6048.0,0,1,240,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,9200,0.0,3,0,938,3,5,1,130250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,33,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,0,0,9252.0,0,1,1,1876,2.0,3,0,,1,0,31.0,0,1,2772.0,0,1,145,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,7945,0.0,5,0,1150,3,6,1,141000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,6165.0,0,1,0,2300,2.0,3,0,,0,0,47.0,1,0,2700.0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
61.0,7658,412.0,5,0,1752,2,6,2,319900,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45,5,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0,0,0,6839.999999999999,0,1,1,3504,3.0,5,0,4.0,0,0,5.0,1,0,5184.0,0,1,278,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
48.0,12822,0.0,5,0,2149,1,6,2,239686,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,20265.0,0,1,1,3583,2.5,4,0,5.0,0,0,6.0,1,0,6030.0,0,1,409,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84.0,11096,0.0,5,0,1656,3,7,3,249700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,288.0,0,1,1,3312,2.0,4,0,,0,0,1.0,1,0,7434.0,0,1,146,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,4456,0.0,4,0,1452,2,8,0,113000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,89,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0.0,0,1,1,2188,2.0,9,0,,0,0,,0,0,,0,0,102,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
66.0,7742,0.0,5,0,955,3,6,1,127000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,41,41,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,6867.0,0,1,1,1910,2.0,3,0,,0,0,41.0,0,1,3474.0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,13869,0.0,4,0,1470,3,6,2,177000,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,0,1,0,0,0,2184.0,0,1,1,2264,2.5,3,0,,0,0,10.0,0,0,3492.0,0,1,75,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,6240,0.0,3,360,1176,3,6,2,114500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,72,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,1,0,0,0,0.0,0,1,1,1632,1.0,3,0,4.0,1,0,21.0,0,1,4752.0,0,1,112,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
110.0,8472,0.0,3,0,816,2,5,2,110000,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,47,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6,1,0,0,0,0,9792.0,0,0,1,1632,2.0,3,0,,0,1,47.0,0,1,4644.0,0,1,106,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
68.0,50271,0.0,4,0,1842,0,5,3,385000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45,25,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12,1,0,0,0,0,27150.0,0,1,1,3684,2.5,4,0,4.0,0,0,25.0,0,0,8046.0,0,1,929,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,7134,0.0,3,0,1360,3,6,2,130000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,52,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,1,0,0,0,0,3456.0,0,1,1,1744,1.0,3,1,3.0,1,0,45.0,0,1,5148.0,0,1,50,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
100.0,10175,272.0,4,0,1425,3,7,2,180500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,44,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,4410.0,0,1,1,2850,2.0,3,0,4.0,0,0,44.0,1,0,5184.0,0,1,407,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,2645,456.0,5,0,1739,3,7,2,172500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40,10,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,0,0,0,7788.0,0,1,1,2709,3.5,4,0,,0,0,10.0,0,0,4320.0,0,1,115,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89.0,11645,0.0,5,0,1720,3,7,2,196500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,0.0,0,1,1,2580,2.5,4,0,,0,0,2.0,1,0,5085.0,0,1,70,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
66.0,13682,1031.0,5,0,2945,3,10,3,438780,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0.0,0,1,1,4355,3.5,4,0,4.0,0,0,0.0,0,0,5769.0,0,1,229,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60.0,7200,0.0,5,0,780,2,4,1,124900,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,36,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,5688.0,0,1,1,1560,1.0,3,0,,1,0,35.0,0,1,3168.0,0,1,196,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
63.0,13072,0.0,5,0,1158,3,5,2,158000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,0,1,0,0,0,11291.999999999998,0,1,1,2316,2.5,4,0,,1,0,0.0,0,1,5184.0,0,1,50,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60.0,7200,0.0,3,0,1111,3,6,1,101000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,87,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0.0,0,0,1,1641,1.0,2,0,,1,0,72.0,0,1,2592.0,0,0,144,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,6442,178.0,5,0,1370,2,6,2,202500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,384.00000000000006,0,1,1,2740,2.0,4,0,4.0,0,0,1.0,1,0,4356.0,0,1,169,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,10300,0.0,4,0,1710,3,9,2,140000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42,89,60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0.0,0,1,1,2286,2.0,3,0,,1,0,20.0,0,1,4320.0,0,1,87,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
,9375,573.0,5,0,2034,3,8,2,219500,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,12,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,8868.0,0,1,1,3091,3.5,4,0,,0,0,11.0,1,0,5805.0,0,1,612,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
76.0,9591,344.0,5,0,2473,4,9,3,317000,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0.0,0,1,1,3616,2.5,4,0,4.0,0,0,3.0,1,0,7668.0,0,1,343,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,19900,287.0,3,0,2207,3,7,2,180000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,40,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,10944.0,0,1,1,4154,3.0,3,1,4.0,0,0,40.0,1,0,5184.0,0,1,301,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
72.0,10665,167.0,5,0,1479,3,7,2,226000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,12156.000000000002,0,1,1,2932,3.0,4,0,,0,0,4.0,1,0,5022.0,0,1,173,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,4608,0.0,3,0,747,2,4,1,80000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,65,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12,1,0,0,0,0,0.0,0,1,1,1494,1.0,3,0,,0,0,65.0,0,1,1980.0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
81.0,15593,0.0,3,0,2287,3,7,2,225000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,0,0,0,5427.0,1,1,1,3591,2.0,3,0,3.0,0,0,53.0,0,0,6003.0,0,1,135,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
95.0,13651,1115.0,5,0,2223,3,8,2,244000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,34,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,22560.0,0,1,1,4446,3.0,3,0,8.0,0,0,34.0,0,0,4644.0,0,1,300,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
69.0,7599,0.0,3,0,845,2,4,2,129500,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,5085.0,0,1,1,1690,2.0,3,0,,1,0,20.0,0,1,3240.0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
74.0,10141,40.0,4,0,1718,3,7,2,185000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,11,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0.0,0,1,1,2550,2.5,3,0,3.0,0,0,11.0,0,0,3843.0,0,1,385,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.0,10200,104.0,4,0,1086,3,6,2,144900,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,56,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,6137.999999999999,0,1,1,2172,2.0,3,0,,0,0,21.0,0,1,4410.0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,5790,0.0,4,0,1605,3,8,1,107400,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,95,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16,1,0,0,0,0,0.0,0,0,1,2445,2.0,6,0,,1,0,95.0,0,1,3411.0,0,1,202,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
21.0,1596,0.0,3,0,988,2,5,1,91000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,36,36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,1,0,0,0,0,5544.0,0,1,1,1450,2.0,3,0,,0,0,36.0,0,1,2673.0,0,1,221,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,8475,0.0,5,0,952,2,4,1,135750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,52,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,0,0,2052.0,0,1,0,1904,1.0,3,0,,1,0,52.0,0,1,2547.0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,8635,0.0,3,0,1285,2,6,1,127000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,60,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,3393.0000000000005,0,1,1,1957,2.0,3,1,,1,0,60.0,0,1,2160.0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
72.0,10778,0.0,3,0,1768,4,8,0,136500,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,42,42,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,0.0,0,0,1,3536,2.0,6,0,,0,0,,0,0,,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,10440,0.0,4,0,1230,2,5,2,110000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,99,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,1,0,0,0,0.0,0,1,1,1670,1.5,3,0,,1,0,43.0,0,1,3960.0,0,1,202,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
100.0,13000,576.0,3,0,2142,4,8,1,193500,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,41,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,5376.0,0,1,1,3038,2.5,4,0,4.0,0,0,41.0,0,0,4581.0,0,1,324,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,4500,443.0,5,0,1337,2,5,2,153500,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,8,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,24019.999999999996,0,1,1,2574,3.0,3,0,,0,0,8.0,0,0,3645.0,0,1,199,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78.0,10206,468.0,5,0,1563,3,6,3,245000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,0,1,0,0,0,396.0,0,1,1,3126,2.0,4,0,4.0,0,0,1.0,1,0,6822.0,0,1,243,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,8892,66.0,4,0,1065,3,6,2,126500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,47,47,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0.0,0,1,1,2130,1.5,3,0,,1,0,33.0,0,1,4149.0,0,1,74,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,8530,22.0,4,0,1474,3,7,2,168500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,14,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0.0,0,1,1,1858,2.5,3,0,3.0,0,0,14.0,0,0,3600.0,0,1,192,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
